-1.1201482,0.33036798,1.0002741,2.0219877,-1.2772646,0.17839497,-0.49670243,-1.0049394,-0.054362096,-2.0370429,-1.6955314,-1.7055769,-0.8756182,-1.3367902,-2.2461627,-1.4830898,-1.7517567,-1.9717801,-2.9166052,-1.0946211
-1.2638252,-1.072349,1.2302933,0.27227518,1.8062893,-2.2475724,4.8466854,-2.79957,-1.6336546,0.4034422,3.5903907,-1.6196231,1.2523404,-3.0967684,-2.2280936,-3.8281372,3.4403508,2.7902126,-0.90343845,-1.1154501
0.7700492,1.704488,0.97308296,0.15518124,1.9138739,0.42035276,-1.2928365,-3.0315824,-3.7823231,-2.0498054,-2.055563,-1.2193111,0.4645979,5.477057,-2.3397427,-3.1881576,-3.904424,-3.5783463,-2.5756462,-1.4880024
0.05207206,0.652858,0.8637079,0.8585219,-0.039122965,0.058418345,1.663484,-1.2592313,-1.8853295,0.4997279,3.6783457,-0.23145889,-0.08241994,-0.07217628,0.21486335,2.5388038,-2.5934687,0.24916203,-0.37101844,-0.67664653
-0.9972967,-0.19162625,1.6367553,-0.6278988,-1.3511043,3.0863388,-0.82720715,1.0813547,0.28006566,-1.8435314,-1.6817931,-0.7067345,-1.6253151,0.68003196,2.706654,-2.1222076,-2.7625804,-0.6696554,-1.5081367,-0.06953926
-2.1766226,-3.328081,-8.83124,-6.285771,-9.735686,-8.634189,-1.9469757,-7.9140563,-2.5813618,1.2507198,-0.24373424,4.1455836,0.70132816,1.3712666,0.13813828,-1.9755524,-2.1664252,-1.3784171,-3.2609208,-2.4467769
-0.08080541,-1.5649443,-3.312209,1.2170093,-5.3012347,3.1363618,-2.7136984,1.6425724,-1.9560007,1.0951155,0.8331799,3.1182346,-1.9166726,-2.615561,-1.8862399,1.568824,1.2391468,-3.5279548,-1.5807772,1.8085443
-0.42902645,0.89117396,0.30736616,-0.69600576,-1.6095456,-1.83406,1.4974977,-0.7583301,-2.0868413,-1.40892,-2.3509655,-1.3111057,-1.4518737,4.091108,-0.40969336,-0.15417512,2.375579,-2.4295309,-1.6871777,-1.8303397
1.3479186,0.64429706,1.5397601,1.5209174,0.63501126,1.259243,-0.38330394,1.6556085,-3.6846893,3.1101964,-0.96649307,-1.291281,-1.4718109,-0.9152821,-0.527179,3.4194148,3.2186007,-0.7143808,-0.05062064,-1.0055119
-1.4277177,1.0434405,-0.6610569,0.1829548,2.2320664,-3.8987405,-3.6781373,1.1099845,-5.692613,-4.664853,-9.000867,0.39589763,-0.69232416,-2.1854572,-10.235355,1.1496383,-8.821858,-5.187551,-3.4287047,-1.3775675
-1.2705058,1.48828,2.3672106,0.005693583,-0.50054413,4.5189285,-3.9127584,-3.513202,-5.02024,-6.6387334,-6.458588,-2.410687,-6.55694,-2.4526243,0.13228723,-5.750018,-10.256206,-3.9906313,-3.5220094,-0.08932464
-0.38793322,-0.0841002,-1.1712915,-3.4519002,0.022439234,-3.3343387,-5.191561,-4.772762,-2.7236302,-6.0562425,-1.1630186,-2.6491692,-5.1146984,-0.9129908,-4.472483,0.994704,-1.4823372,-3.1434183,-1.1946093,3.7790134
-1.032112,0.43962106,1.0293485,0.9115978,0.40934756,-0.48256856,-2.5079002,-1.1716146,-1.6341763,-2.1450489,-0.10832575,-2.1935508,-2.0304987,0.30419627,-1.8985418,-0.35144705,-5.64067,-0.65105,5.323651,-0.20536366
-1.203652,-0.41430235,-1.2164676,-5.5418386,-7.732745,-5.56142,-4.3297343,1.1896657,3.3914242,-0.098000765,-1.4372573,3.7165167,0.26289958,2.1315432,1.2192161,-0.6417198,-1.7174836,-4.604005,-6.4184737,-3.4750175
-0.56210977,0.66039526,1.028699,-0.15722847,-3.6804872,-2.7979493,-4.262398,-5.7046165,-1.3254474,-5.7006674,-6.5132685,0.6648378,0.5169567,2.2654538,5.3126397,4.0585465,-3.866932,-1.5708864,-4.4529266,-1.2334112
-0.5866532,1.0379457,-0.14177154,-0.5437775,-0.81567854,0.24961263,-0.26836362,-2.0595798,-0.26120126,-0.29633883,-0.021744821,-1.2786527,3.069662,-0.43853587,-0.5510872,0.77170384,-1.9528021,-0.51549935,-0.6086214,-0.897743
-0.16568215,0.58759564,0.15752931,-0.8925951,-0.48131004,-0.55986553,-0.7554618,1.2396821,0.533046,0.697797,0.06875154,-0.39503735,-2.9023871,0.44076604,0.90361273,0.048567466,0.13018255,-1.2194623,1.1339586,0.8513639
-2.7175214,-0.24117784,0.7908219,1.1698501,-0.13967042,-0.63389724,-2.554061,-2.9257495,-6.1412473,6.201299,8.917181,-0.07024212,-2.837931,-1.7283092,-4.984987,-4.0534563,-9.95962,-1.2426826,-4.3535423,-0.21718442
-0.79267997,1.4151661,0.68241316,-0.5413294,-0.3570429,-1.5359029,-3.2110906,-4.0259657,-3.282287,-3.4387832,-4.1298137,-3.871019,3.269571,1.3348278,4.0107555,-9.351045,-8.246222,-5.1124854,-6.432285,-1.0212867
-1.0325307,0.79907924,0.79542375,0.7194663,0.63740575,-1.5305219,-0.59096044,-3.1945503,-4.0923405,-0.17079583,-3.338445,0.7539397,-4.207606,-0.5554829,-1.672586,2.1468863,-2.6018877,-2.281612,-0.94074637,-0.99431974
-1.1586177,0.26033914,0.08715092,0.23600276,-2.2389157,-3.834588,2.2047577,2.8130853,1.3301057,-4.238003,-5.255024,-2.8465726,-6.7209744,-6.5789523,-7.3185983,1.6933444,-4.625413,5.0631857,-5.1264944,-1.3865968
-0.28340366,-0.036260545,1.819118,0.09404865,0.23779036,-0.8810916,2.0606337,0.57470226,1.6734395,-0.6138554,-1.2885765,-0.20210096,-0.33416462,-0.6436846,-1.427403,0.31335044,-2.308082,-1.2921004,-2.4929078,-1.4790723
-0.8130262,-0.4072934,3.4713185,1.7260982,-2.8812692,-3.0901217,-0.24877074,4.44129,4.615416,-0.9029584,2.6361077,-1.7487109,3.638286,-4.575781,-4.1257505,-2.8072152,1.5254678,-4.9169855,1.8167112,-1.6692692
-0.30696958,0.9955471,0.44775707,-0.87397254,-7.4206862,-6.6368375,-0.9787363,1.0817856,-4.4994025,-0.9346458,-2.9662073,1.5513526,-2.3129935,2.531177,-6.841211,3.7276783,4.9743648,-1.121079,4.7235317,0.084485784
-0.9385134,-0.3029302,1.2263384,0.08521705,1.7108107,0.38565707,-0.2782399,0.20744269,-0.06759689,3.0407815,-0.43880975,0.23723267,-1.3374918,-1.6575305,-1.7312512,-1.0826502,-1.2335802,-0.77409446,-2.7064517,-0.69426644
0.43839934,-1.8596244,0.7261673,-2.0746443,-1.1561818,-1.0935639,-2.0364802,-2.6184058,1.0521357,5.431761,-0.38952643,1.7894908,-1.5438503,-0.3150597,3.0060709,-1.2986777,-3.61411,-3.8381472,0.47226477,-1.6225526
-1.1188654,-1.2586293,1.1809994,-0.42698893,0.7785086,0.68089795,1.3596845,2.093207,0.3839631,2.7176929,-0.8613446,0.3351964,-0.8059462,1.4890282,0.75058293,0.4328654,-0.50212216,-1.69127,-1.7094936,-0.4837462
2.713986,-1.4638827,-2.5777247,-2.733562,-3.890674,-2.3022075,-3.2564697,0.87471896,-4.1508737,-2.8588214,-3.0262468,-5.4904447,-7.4152775,-5.610362,-1.3367522,1.0968091,-3.9982293,0.5420954,-6.1200385,1.2197144
0.19131455,0.8055985,2.3885741,-0.12732488,3.0739565,0.7960651,-1.4973798,-0.78130794,-0.7847823,-2.7354102,-1.2016938,-0.40083268,-2.6424387,-0.11049465,-2.5230012,-1.0076314,-3.65496,-0.94516075,1.9264702,-0.32200742
0.16626482,-0.9875815,1.9663891,0.7900372,0.7278208,2.7967784,1.0969263,-0.18154095,0.91798353,-0.020089306,-1.7537037,0.48274663,-0.4021476,-0.5471699,-1.5261655,-0.6694879,-2.6503901,0.44039148,-1.3355176,0.51326025
0.12435482,-0.99716485,-1.1148583,-1.5234375,-1.5840037,-4.6599607,-0.82395786,0.13096309,-3.9454508,-4.5296073,-4.183333,-0.29346249,-3.3053503,-5.482032,-3.7807627,0.22222489,-2.4122372,2.468289,5.9515057,1.2997049
-1.3621277,-0.018178057,1.9409121,0.49282008,-0.86481816,-0.56898737,4.0658083,-2.1425235,0.41600475,-3.187464,-2.0489323,0.107340895,-0.8299585,-0.37331983,-1.0795527,-1.9827675,-3.8502426,-4.12778,-2.684143,-0.7975257
0.041630574,0.595456,-2.7494133,-1.7501689,-4.956,2.458418,2.6517243,3.9324198,-2.6057801,3.0337915,-3.3841362,-4.6984477,2.5825489,6.8590317,-1.2463231,-0.23853032,-0.19547532,-2.7729917,1.5595312,1.7198461
-0.13823958,1.2558819,-0.7034045,-0.07881241,-7.6251907,-8.897571,-5.742991,-5.066185,-2.0641153,-3.9585366,-8.387763,-3.5566452,-3.6085591,-6.1506944,-6.968209,1.4744468,0.37500367,4.2528887,1.9593567,0.04570288
-0.45099086,-0.7632882,0.89101166,-2.6290321,1.603143,1.7960362,0.3934967,1.2461797,-1.158735,-1.9958419,0.7243682,3.7961073,-6.3240805e-05,-2.320612,-0.5990011,-1.2278247,-3.6147227,-1.3575889,0.29539824,0.66758525
0.11853184,0.91505575,-0.37605527,-0.7332904,-1.4829781,1.4836633,0.28909326,-0.13390923,-0.561719,-0.05527775,-1.063729,-0.9026437,-2.3826437,-2.8389595,-1.9135755,4.8225493,0.9891208,2.0006285,0.59610283,-0.6573088
-0.025315488,-1.1705213,-0.83648384,0.8389353,0.6941552,-0.87672013,-1.1902816,-2.772973,-2.836104,-0.47560054,-0.5282169,-2.1053252,-2.6632729,-1.3851188,-2.370912,-3.583355,-4.2612185,-1.3081691,0.33456647,-1.2140639
-0.62752825,0.31639716,0.753104,-1.8620605,-0.23812412,-1.4729154,-0.28409868,2.3278422,1.8042718,-1.8865856,-0.3655492,-1.689672,-2.310833,0.8900039,-0.77335775,-0.51694006,5.404045,0.57777965,0.98132336,0.57879174
-1.1268418,-0.12011073,1.1056936,-1.0088336,3.3610833,0.050468806,0.8360857,1.0431602,0.6612678,-3.4077108,-1.5672529,0.8668571,-1.3326942,-1.0241504,-3.56916,-4.0864086,-0.86476237,0.5643138,-1.0033864,0.16413154
0.43261006,0.46375552,1.1239306,-1.3381597,-1.3973718,1.1514513,0.47648832,-0.12832993,-0.8383249,-0.34874597,-1.0528203,-0.9506034,0.6797478,0.061031856,-3.4405518,1.341445,3.3732774,-3.3445783,-1.981316,-2.0928717
-0.48050755,-0.36207753,0.90273595,-0.92287874,-0.900358,-1.8996323,5.1133347,0.5684707,1.0603733,3.1503675,0.8563737,-0.6094367,-0.49744526,-0.27368248,-1.9925753,-2.4152918,2.230532,1.3119255,-0.22036317,0.017843133
0.9730472,-0.62782156,-1.4023787,-2.3473525,-0.80499053,-2.6564999,-2.5948224,-1.2169743,6.599484,1.0020239,0.9271183,-3.225988,-0.5161284,0.49765524,3.761185,-2.668268,-0.15904413,-4.1259995,1.7190547,-0.7716962
-0.23885386,0.60241914,0.60562766,1.6020317,0.29302332,-0.2338258,0.061990593,0.8251837,1.2325194,0.7198977,-0.5780035,-2.4066372,-0.4476205,-1.8842926,-2.090022,-1.0685395,-1.3536956,-0.7063715,-3.3191915,-0.45073953
-2.278624,-0.9966253,-0.07384221,0.26658764,2.2351768,1.1849439,0.69650406,-1.3389673,-1.9627738,0.24425592,-0.5639008,-0.6929731,-0.43218035,-1.2005394,-1.8443831,-0.93936116,-5.015546,-2.1891572,0.115281016,0.14900948
-3.4074147,-2.0281703,0.36354852,-0.98903733,0.71581405,0.5967365,-0.8661968,-2.2400358,-6.347372,-3.3754823,-5.4189615,-3.0126815,-2.8908522,-3.2405012,-3.004786,-8.965643,-6.385077,-4.6753473,-7.6278944,-0.7300974
0.2541382,0.98513836,1.3134615,1.2290746,1.8043365,2.5461864,0.062129844,-0.32228372,-1.0979372,4.653125,-1.3976102,-1.5588676,-0.044836964,-0.9162361,-1.795595,4.2215834,-0.4709566,-0.7351433,-3.159143,-0.03236844
-1.6074936,-0.29300645,-1.2664714,-0.9759415,-1.5434775,-0.64234173,-0.9444956,-1.4256908,1.091182,1.5414058,-1.3587719,-2.268569,4.4321933,-0.97857714,-3.060136,-2.433894,-1.9100895,-3.2137978,-0.9740486,0.35372335
-0.5567716,0.68896157,0.52778035,-2.207571,-4.190867,1.9793831,5.2126317,3.6211782,-1.3019751,-0.15596512,1.9598143,-1.3619977,-2.3541934,-3.4676294,-2.5410848,-1.5727191,-7.2666035,-2.8463972,-4.5697265,-1.2665567
0.9294238,1.4855971,0.48010293,-1.0121626,-1.6739948,1.9693086,-2.1940606,-3.190478,-5.219659,-2.957033,-5.2393246,-1.341765,-2.0359566,2.35567,-4.201936,-5.1066113,4.2678432,3.8036582,0.25470695,-2.3321598
0.26759925,-0.15256855,0.3625967,-0.9228084,5.4567733,-1.9222119,1.1569362,-1.4622442,-3.7220585,5.4224987,-0.7500294,-2.692334,-1.7271284,-1.80439,4.0286417,-2.5073001,-3.6554513,-1.3789101,-0.60585153,0.8408367
